run_uid,dataset_hash,llm_summary,performance_score,is_pareto_optimal,val0_epoch/forces_rmse_metrics,val0_epoch/stress_rmse_metrics,r_max,num_layers,l_max,poly_p,num_bessels,mlp_depth,mlp_width,seed,avg_num_neighbors,loss_coeff/forces_tail_huber_metrics,loss_coeff/per_atom_energy_mse_metrics,loss_coeff/stress_mse_metrics,loss_coeff/forces_auto_stratified_huber_metrics,loss_coeff/forces_focal_focal_mse_metrics,loss_coeff/forces_angle_forces_angle_metrics,loss_coeff/stress_shear_stress_shear_mae_metrics,loss_coeff/forces_angle_force_angle_metrics,loss_coeff/stress_angle_stress_angle_metrics,loss_coeff/force_strat_E_huber_metrics,loss_coeff/peratom_E_Huber_metrics,loss_coeff/stress_E_Huber_metrics,loss_coeff/forces_stratified_huber_metrics,loss_coeff/forces_huber_metrics,loss_coeff/stress_huber_metrics,loss_coeff/forces_mse_metrics,loss_coeff/per_atom_energy_huber_metrics,loss_coeff/force_strat_E_huber_summary,loss_coeff/forces_angle_force_angle_summary,loss_coeff/forces_auto_stratified_huber_summary,loss_coeff/stress_angle_stress_angle_summary,loss_coeff/stress_mse_summary,loss_coeff/forces_stratified_huber_summary,loss_coeff/per_atom_energy_huber_summary,loss_coeff/forces_huber_summary,loss_coeff/peratom_E_Huber_summary,loss_coeff/stress_huber_summary,loss_coeff/per_atom_energy_mse_summary,loss_coeff/stress_E_Huber_summary,loss_coeff/stress_shear_stress_shear_mae_summary,loss_coeff/forces_focal_focal_mse_summary,loss_coeff/forces_angle_forces_angle_summary,loss_coeff/forces_tail_huber_summary,loss_coeff/forces_mse_summary,loss_functions,loss_coeff_energy,loss_coeff_forces,loss_coeff_stress,loss_has_huber,loss_has_mse,loss_has_mae,loss_has_stratified,loss_has_focal,model_dtype_float32,model_dtype_nan,scalar_embed_mlp_nonlinearity_silu,scalar_embed_mlp_nonlinearity_nan
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt_nobadid_b1,331517ce,"Achieved force RMSE of 1.0570 and stress RMSE of 0.2392. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a MSE loss.",0.7555263093947371,0,1.057022895627351,0.2392097386209441,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.023188572145564,,0.0104166666666666,0.5208333333333334,,0.1041666666666666,0.1041666666666666,0.2604166666666667,,,,,,,,,,,,,,,0.5208333333333334,,,,,,0.0104166666666666,,0.2604166666666667,0.1041666666666666,0.1041666666666666,,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_focal_focal_mse(coeff=10)|forces_angle_forces_angle(coeff=10)|stress_shear_stress_shear_mae(coeff=25),1.0,10.0,50.0,0,1,1,0,1,True,False,True,False
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt_nobadid_equal,e738e290,"Achieved force RMSE of 1.5238 and stress RMSE of 0.2433. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a MSE loss.",0.7482237244462833,0,1.523812090240879,0.2433179723289663,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.023188572145564,,0.2,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,0.2,,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_focal_focal_mse(coeff=1)|forces_angle_forces_angle(coeff=1)|stress_shear_stress_shear_mae(coeff=1),1.0,1.0,1.0,0,1,1,0,1,True,False,True,False
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapton_nobadid_b1,3328f06c,"Achieved force RMSE of 1.3385 and stress RMSE of 0.2403. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a MSE loss.",0.7525504694482843,0,1.3384670096481384,0.2402675330585446,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.023188572145564,,0.1665219359381737,0.2150387380703757,,0.1953235339306736,0.2055657540384098,0.217550038022367,,,,,,,,,,,,,,,0.2150387380703757,,,,,,0.1665219359381737,,0.217550038022367,0.1953235339306736,0.2055657540384098,,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_focal_focal_mse(coeff=10)|forces_angle_forces_angle(coeff=10)|stress_shear_stress_shear_mae(coeff=25),1.0,10.0,50.0,0,1,1,0,1,True,False,True,False
allegro_additive_loss_study/base_force_auto_huber_angle_focal_stress_shear_rare_sampling_softadapton_nobadid_b1_equal,19ad80fc,"Achieved force RMSE of 0.4287 and stress RMSE of 0.0200. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.9802599616251806,0,0.4287248629561634,0.0199719944502431,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06493972179287,,0.186824610575438,0.151910061684192,0.1509926169923328,0.2108069875628971,0.1480939897158064,0.1513717334693336,,,,,,,,,,,,,0.1509926169923328,,0.151910061684192,,,,,,0.186824610575438,,0.1513717334693336,0.2108069875628971,0.1480939897158064,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=1)|stress_mse(coeff=1)|forces_focal_focal_mse(coeff=1)|forces_angle_forces_angle(coeff=1)|stress_shear_stress_shear_mae(coeff=1),1.0,1.0,1.0,1,1,1,1,1,True,False,True,False
allegro_additive_loss_study/base_only_no_sampler,0c9545ca,"Achieved force RMSE of 0.9202 and stress RMSE of 0.3016. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.6936921791370471,0,0.9202100665119336,0.3016239840664499,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.006362324321195,,0.0163934426229508,0.819672131147541,0.1639344262295081,,,,,,,,,,,,,,,,0.1639344262295081,,0.819672131147541,,,,,,0.0163934426229508,,,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50),1.0,10.0,50.0,1,1,0,1,0,True,False,True,False
allegro_additive_loss_study/base_only_rare_sampling,a9b86807,"Achieved force RMSE of 2.6870 and stress RMSE of 0.0132. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.9717152261774269,0,2.686971149495735,0.0132121035732636,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.00510198382953,,0.0163934426229508,0.819672131147541,0.1639344262295081,,,,,,,,,,,,,,,,0.1639344262295081,,0.819672131147541,,,,,,0.0163934426229508,,,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50),1.0,10.0,50.0,1,1,0,1,0,True,False,True,False
allegro_additive_loss_study/focal_force_no_sampler,309529de,"Achieved force RMSE of 0.8013 and stress RMSE of 0.3033. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.6928232948823965,0,0.8013435130963054,0.3032911122500173,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.006362324321195,,0.0140845070422535,0.704225352112676,0.1408450704225352,0.1408450704225352,,,,,,,,,,,,,,,0.1408450704225352,,0.704225352112676,,,,,,0.0140845070422535,,,0.1408450704225352,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|forces_focal_focal_mse(coeff=10),1.0,10.0,50.0,1,1,0,1,1,True,False,True,False
allegro_additive_loss_study/focal_force_rare_sampling,2200fc23,"Achieved force RMSE of 1.4026 and stress RMSE of 0.0168. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.9768232232377376,0,1.4026257791128685,0.0168097766947396,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.00510198382953,,0.0140845070422535,0.704225352112676,0.1408450704225352,0.1408450704225352,,,,,,,,,,,,,,,0.1408450704225352,,0.704225352112676,,,,,,0.0140845070422535,,,0.1408450704225352,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|forces_focal_focal_mse(coeff=10),1.0,10.0,50.0,1,1,0,1,1,True,False,True,False
allegro_additive_loss_study/force_angle_no_sampler,850c4982,"Achieved force RMSE of 0.9367 and stress RMSE of 0.3019. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.6932914110911306,0,0.936656311498842,0.3019114077809078,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.006362324321195,,0.0140845070422535,0.704225352112676,0.1408450704225352,,,,0.1408450704225352,,,,,,,,,,,0.1408450704225352,0.1408450704225352,,0.704225352112676,,,,,,0.0140845070422535,,,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|forces_angle_force_angle(coeff=10),1.0,10.0,50.0,1,1,0,1,0,True,False,True,False
allegro_additive_loss_study/force_angle_rare_sampling,cf49a5ff,"Achieved force RMSE of 3.3338 and stress RMSE of 0.0132. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.9673703878022593,0,3.3337878977018103,0.0131627617449226,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.00510198382953,,0.0140845070422535,0.704225352112676,0.1408450704225352,,,,0.1408450704225352,,,,,,,,,,,0.1408450704225352,0.1408450704225352,,0.704225352112676,,,,,,0.0140845070422535,,,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|forces_angle_force_angle(coeff=10),1.0,10.0,50.0,1,1,0,1,0,True,False,True,False
allegro_additive_loss_study/stress_angle_no_sampler,5d4974a1,"Achieved force RMSE of 1.2514 and stress RMSE of 0.3029. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.6901729994876611,0,1.2514338615414056,0.3028857743846126,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.006362324321195,,0.0116279069767441,0.5813953488372093,0.1162790697674418,,,,,0.2906976744186046,,,,,,,,,,,0.1162790697674418,0.2906976744186046,0.5813953488372093,,,,,,0.0116279069767441,,,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|stress_angle_stress_angle(coeff=25),1.0,10.0,50.0,1,1,0,1,0,True,False,True,False
allegro_additive_loss_study/stress_angle_rare_sampling,6acc4220,"Achieved force RMSE of 2.6387 and stress RMSE of 0.0161. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.9691136152051798,0,2.6386620672571253,0.0161256157111839,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.00510198382953,,0.0116279069767441,0.5813953488372093,0.1162790697674418,,,,,0.2906976744186046,,,,,,,,,,,0.1162790697674418,0.2906976744186046,0.5813953488372093,,,,,,0.0116279069767441,,,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|stress_angle_stress_angle(coeff=25),1.0,10.0,50.0,1,1,0,1,0,True,False,True,False
allegro_additive_loss_study/stress_shear_no_sampler,aeeb7743,"Achieved force RMSE of 0.7827 and stress RMSE of 0.3016. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.6946318766721107,0,0.7826887581757227,0.3016186327325261,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.006362324321195,,0.0116279069767441,0.5813953488372093,0.1162790697674418,,,0.2906976744186046,,,,,,,,,,,,,0.1162790697674418,,0.5813953488372093,,,,,,0.0116279069767441,,0.2906976744186046,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|stress_shear_stress_shear_mae(coeff=25),1.0,10.0,50.0,1,1,1,1,0,True,False,True,False
allegro_additive_loss_study/stress_shear_rare_sampling,35418922,"Achieved force RMSE of 3.0253 and stress RMSE of 0.0104. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE/stratified loss.",0.9722559156251529,0,3.02530655392681,0.0103885778251932,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.00510198382953,,0.0116279069767441,0.5813953488372093,0.1162790697674418,,,0.2906976744186046,,,,,,,,,,,,,0.1162790697674418,,0.5813953488372093,,,,,,0.0116279069767441,,0.2906976744186046,,,,,per_atom_energy_mse(coeff=1)|forces_auto_stratified_huber(coeff=10)|stress_mse(coeff=50)|stress_shear_stress_shear_mae(coeff=25),1.0,10.0,50.0,1,1,1,1,0,True,False,True,False
allegro_huber_loss_study/base_huber_q0.9_no_sampler,053fe93a,"Achieved force RMSE of 0.2084 and stress RMSE of 0.0057. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9961254091458867,0,0.2084281493051752,0.0056832240277359,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/base_huber_q0.9_rare_sampling,b462b62a,"Achieved force RMSE of 0.2030 and stress RMSE of 0.0054. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9964773219947463,0,0.203032451598249,0.0053697243455001,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.75_auto_delta_no_sampler,3a73fc5d,"Achieved force RMSE of 0.2060 and stress RMSE of 0.0050. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9968334453960219,0,0.2059594892787189,0.0049958078660728,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.75_no_sampler,baebf705,"Achieved force RMSE of 0.2137 and stress RMSE of 0.0047. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.997044846397416,0,0.2137427898204401,0.0047329984964408,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.75_rare_sampling,3c50b7d5,"Achieved force RMSE of 0.1938 and stress RMSE of 0.0046. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9973149282461466,0,0.1938320051967247,0.0045989404495636,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.85_no_sampler,7b84bd00,"Achieved force RMSE of 0.1946 and stress RMSE of 0.0052. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9966690297082128,0,0.1946044041326669,0.0052360250038777,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.85_rare_sampling,b465f3b4,"Achieved force RMSE of 0.2037 and stress RMSE of 0.0053. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9964926367110795,0,0.2037011641141922,0.0053499769570464,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.95_no_sampler,385d94aa,"Achieved force RMSE of 0.2083 and stress RMSE of 0.0061. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.99569297330554,0,0.2083161594492801,0.0061140092389182,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.95_rare_sampling,fbad863a,"Achieved force RMSE of 0.2038 and stress RMSE of 0.0060. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9958765186277235,0,0.2037709285281524,0.0059621939434658,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.9_auto_delta_no_sampler,3a73fc5d,"Achieved force RMSE of 0.2122 and stress RMSE of 0.0059. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9958981991300613,0,0.2121624250559318,0.0058839398858306,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/huber_q0.9_auto_delta_rare_sampling,a0330c52,"Achieved force RMSE of 0.2123 and stress RMSE of 0.0059. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9958403924348069,0,0.2123254541739059,0.0059403233374479,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study/nequip_huber_q0.9_auto_delta_rare_sampling,a0330c52,"Achieved force RMSE of 0.2212 and stress RMSE of 0.0055. Trained with r_max=5.0, 3.0 layers, and polynomial degree p=nan. Used a Huber/MSE loss.",0.9962468534060486,0,0.2212420807539287,0.0054758829170133,5.0,3.0,2.0,,,,,42.0,32.03126333894399,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,False,True
allegro_huber_loss_study_no_dimers_no_sr_no_val_b/base_huber_q0.75_rare_sampling,d6bea18f,"Achieved force RMSE of 0.2043 and stress RMSE of 0.0056. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9962719497107155,0,0.2043019471292036,0.0055653764716371,5.0,2.0,1.0,6.0,8.0,2.0,512.0,42.0,32.068671760720726,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b/base_huber_q0.75_rare_sampling_nlh,d6bea18f,"Achieved force RMSE of 0.2113 and stress RMSE of 0.0053. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9964905814642111,0,0.2112775403986855,0.0053008335963768,5.0,2.0,1.0,6.0,8.0,2.0,512.0,42.0,32.068671760720726,0.1639344262295081,0.0163934426229508,0.819672131147541,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=50)|forces_tail_huber(coeff=10),1.0,10.0,50.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/base_huber_q0.75_no_sampler,a6442fe8,"Achieved force RMSE of 0.5952 and stress RMSE of 0.0258. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9733130865251698,0,0.5952202039226686,0.0257553300318396,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,0.3333333333333333,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=1),1.0,1.0,1.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/base_huber_q0.75_no_sampler_artifact_test,a6442fe8,"Achieved force RMSE of 0.9366 and stress RMSE of 0.0301. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9666419755360949,0,0.9366165246718254,0.0300827786131594,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,0.3333333333333333,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=1),1.0,1.0,1.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/base_huber_q0.75_rare_sampling,d6bea18f,"Achieved force RMSE of 0.4861 and stress RMSE of 0.0272. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9726375458700709,0,0.4861497890485908,0.0271640066831578,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.3281425845177361,0.3662595835153751,0.3055978319668887,,,,,,,,,,,,,,,,,,,0.819672131147541,,,,,,0.0163934426229508,,,,,0.1639344262295081,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=10),1.0,10.0,1.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/huber_q0.65_auto_delta_no_sampler,7f0b9cd0,"Achieved force RMSE of 0.4056 and stress RMSE of 0.0240. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9763621906298021,0,0.4055708961758514,0.0240044994101197,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,0.3333333333333333,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=1),1.0,1.0,1.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/huber_q0.65_auto_delta_rare_sampling,b074ba44,"Achieved force RMSE of 0.4693 and stress RMSE of 0.0218. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.978099914415796,0,0.4692747174648776,0.0218460562079687,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.3791141390836134,0.1726248361677585,0.4482610247486281,,,,,,,,,,,,,,,,,,,0.4482610247486281,,,,,,0.1726248361677585,,,,,0.3791141390836134,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=10),1.0,10.0,1.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/huber_q0.65_no_sampler,ec6974a5,"Achieved force RMSE of 5.3719 and stress RMSE of 0.0241. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9425386547921514,0,5.371884286934345,0.0240865699064739,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,0.3333333333333333,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=1),1.0,1.0,1.0,1,1,0,0,0,True,False,True,False
allegro_huber_loss_study_no_dimers_no_sr_no_val_b_equal_weights/huber_q0.65_rare_sampling,4e074489,"Achieved force RMSE of 0.4258 and stress RMSE of 0.0296. Trained with r_max=5.0, 2.0 layers, and polynomial degree p=6.0. Used a Huber/MSE loss.",0.9706246103852568,0,0.425791039524287,0.029573529736546,5.0,2.0,2.0,6.0,8.0,2.0,512.0,42.0,32.06065806177161,0.2536531644210804,0.3722843630153233,0.3740624725635964,,,,,,,,,,,,,,,,,,,0.3740624725635964,,,,,,0.3722843630153233,,,,,0.2536531644210804,,per_atom_energy_mse(coeff=1)|stress_mse(coeff=1)|forces_tail_huber(coeff=10),1.0,10.0,1.0,1,1,0,0,0,True,False,True,False
